,Gender,Gap,10_Result,12_Result,Sem1,Sem2,Sem3,Sem4,Sem5,Caste,admission_category
4413,FEMALE,0,4,4,4.0,4.0,3.0,4.0,4.0,OPEN,CAP
4414,FEMALE,0,4,4,4.0,3.0,4.0,3.0,3.0,OPEN,CAP
4415,FEMALE,0,4,4,3.0,3.0,3.0,4.0,3.0,OPEN,CAP
4416,FEMALE,0,4,4,3.0,3.0,4.0,3.0,3.0,OPEN,CAP
4417,FEMALE,0,4,4,3.0,3.0,3.0,4.0,3.0,OPEN,CAP
4418,FEMALE,0,4,4,4.0,4.0,4.0,3.0,4.0,OPEN,CAP
4419,FEMALE,0,4,4,3.0,4.0,3.0,4.0,3.0,OPEN,CAP
4420,FEMALE,0,4,4,3.0,4.0,3.0,3.0,4.0,OPEN,CAP
4421,FEMALE,0,4,4,4.0,4.0,4.0,4.0,3.0,OPEN,CAP
4422,FEMALE,0,4,4,4.0,4.0,3.0,3.0,4.0,OPEN,CAP
4423,FEMALE,0,4,4,3.0,4.0,4.0,4.0,4.0,OPEN,CAP
4424,FEMALE,0,4,4,4.0,4.0,3.0,4.0,3.0,OPEN,CAP
4425,FEMALE,0,4,4,4.0,3.0,4.0,4.0,4.0,OPEN,CAP
4426,FEMALE,0,4,4,4.0,3.0,3.0,4.0,3.0,OPEN,CAP
4427,FEMALE,0,4,4,3.0,3.0,4.0,4.0,4.0,OPEN,CAP
4428,FEMALE,0,4,4,4.0,3.0,4.0,3.0,3.0,OPEN,CAP
4429,FEMALE,0,4,4,3.0,3.0,3.0,4.0,3.0,OPEN,CAP
4430,FEMALE,0,4,4,3.0,4.0,3.0,3.0,4.0,OPEN,CAP
4431,FEMALE,0,4,4,3.0,3.0,3.0,3.0,4.0,OPEN,CAP
4432,FEMALE,0,4,4,4.0,3.0,4.0,3.0,4.0,OPEN,CAP
4433,FEMALE,0,4,4,3.0,4.0,4.0,4.0,4.0,OPEN,CAP
4434,FEMALE,0,4,4,4.0,4.0,3.0,4.0,4.0,OPEN,CAP
4435,FEMALE,0,4,4,4.0,3.0,4.0,4.0,4.0,OPEN,CAP
4436,FEMALE,0,4,4,3.0,4.0,3.0,3.0,4.0,OPEN,CAP
4437,FEMALE,0,4,4,3.0,4.0,3.0,3.0,3.0,OPEN,CAP
4438,FEMALE,0,4,4,3.0,4.0,3.0,3.0,4.0,OPEN,CAP
4439,FEMALE,0,4,4,4.0,3.0,4.0,4.0,4.0,OPEN,CAP
4440,FEMALE,0,4,4,4.0,4.0,3.0,4.0,4.0,OPEN,CAP
4441,FEMALE,0,4,4,4.0,3.0,3.0,4.0,3.0,OPEN,CAP
4442,FEMALE,0,4,4,4.0,3.0,3.0,3.0,3.0,OPEN,CAP
4443,FEMALE,0,4,4,4.0,3.0,4.0,3.0,4.0,OPEN,CAP
4444,FEMALE,0,4,4,4.0,4.0,3.0,3.0,4.0,OPEN,CAP
4445,FEMALE,0,4,4,4.0,4.0,4.0,3.0,4.0,OPEN,CAP
4446,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OPEN,CAP
4447,FEMALE,0,4,4,4.0,4.0,4.0,3.0,3.0,OPEN,CAP
4448,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OPEN,CAP
4449,FEMALE,0,4,4,3.0,3.0,4.0,4.0,3.0,OPEN,CAP
4450,FEMALE,0,4,4,3.0,4.0,4.0,3.0,4.0,OPEN,CAP
4451,FEMALE,0,4,4,3.0,3.0,4.0,3.0,3.0,OPEN,CAP
4452,FEMALE,0,4,4,3.0,4.0,4.0,4.0,4.0,OPEN,CAP
4453,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4454,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4455,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4456,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4457,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4458,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4459,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4460,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4461,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4462,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4463,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4464,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4465,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4466,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4467,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4468,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4469,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4470,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4471,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4472,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4473,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4474,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4475,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4476,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4477,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4478,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4479,FEMALE,0,4,4,3.0,4.0,3.0,3.0,3.0,OPEN,CAP
4480,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4481,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4482,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4483,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4484,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4485,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4486,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4487,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4488,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4489,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4490,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4491,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4492,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4493,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4494,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4495,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4496,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4497,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4498,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4499,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4500,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4501,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4502,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4503,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4504,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4505,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4506,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4507,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4508,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4509,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4510,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4511,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4512,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4513,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4514,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4515,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4516,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4517,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4518,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4519,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4520,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4521,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4522,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4523,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4524,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4525,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4526,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4527,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4528,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4529,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4530,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4531,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4532,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4533,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4534,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4535,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4536,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4537,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4538,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4539,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4540,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4541,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4542,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4543,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4544,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4545,FEMALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4546,FEMALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4547,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4548,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4549,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4550,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4551,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4552,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4553,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4554,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4555,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4556,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4557,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4558,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4559,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4560,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4561,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4562,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4563,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4564,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4565,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4566,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4567,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4568,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4569,MALE,0,4,4,4.0,3.0,3.0,3.0,3.0,OPEN,CAP
4570,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4571,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4572,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4573,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4574,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4575,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4576,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4577,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4578,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4579,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4580,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4581,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4582,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4583,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4584,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4585,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4586,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4587,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4588,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4589,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4590,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4591,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4592,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4593,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4594,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4595,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4596,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4597,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4598,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4599,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4600,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4601,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4602,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4603,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4604,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4605,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4606,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4607,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4608,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4609,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4610,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4611,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4612,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4613,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4614,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4615,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4616,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4617,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4618,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4619,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4620,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4621,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4622,MALE,0,3,3,3.0,3.0,3.0,3.0,4.0,OPEN,CAP
4623,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4624,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4625,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4626,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4627,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4628,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4629,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4630,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4631,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4632,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4633,MALE,0,3,3,3.0,3.0,3.0,3.0,4.0,OPEN,CAP
4634,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4635,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4636,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4637,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4638,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4639,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4640,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4641,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4642,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4643,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4644,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4645,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4646,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4647,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4648,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4649,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4650,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4651,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4652,MALE,0,4,4,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4653,MALE,0,3,3,2.0,3.0,2.0,3.0,2.0,OPEN,CAP
4654,MALE,0,3,3,2.0,2.0,2.0,3.0,3.0,OPEN,CAP
4655,MALE,0,3,3,2.0,2.0,3.0,3.0,2.0,OPEN,CAP
4656,MALE,0,3,3,2.0,2.0,2.0,3.0,2.0,OPEN,CAP
4657,MALE,0,3,3,2.0,3.0,2.0,3.0,2.0,OPEN,CAP
4658,MALE,0,3,3,3.0,2.0,3.0,3.0,2.0,OPEN,CAP
4659,MALE,0,3,3,2.0,2.0,2.0,2.0,3.0,OPEN,CAP
4660,MALE,0,3,3,2.0,2.0,2.0,2.0,2.0,OPEN,CAP
4661,MALE,0,3,3,2.0,2.0,2.0,2.0,2.0,OPEN,CAP
4662,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4663,MALE,0,3,3,3.0,3.0,2.0,3.0,3.0,OPEN,CAP
4664,MALE,0,3,3,2.0,2.0,3.0,2.0,2.0,OPEN,CAP
4665,MALE,0,3,3,3.0,3.0,2.0,3.0,2.0,OPEN,CAP
4666,MALE,0,3,3,3.0,3.0,2.0,2.0,3.0,OPEN,CAP
4667,MALE,0,3,3,3.0,3.0,2.0,2.0,2.0,OPEN,CAP
4668,MALE,0,3,3,2.0,2.0,2.0,2.0,2.0,OPEN,CAP
4669,MALE,0,3,3,2.0,3.0,2.0,2.0,2.0,OPEN,CAP
4670,MALE,0,3,3,3.0,2.0,2.0,3.0,3.0,OPEN,CAP
4671,MALE,0,3,3,2.0,3.0,2.0,3.0,2.0,OPEN,CAP
4672,MALE,0,3,3,3.0,2.0,3.0,3.0,2.0,OPEN,CAP
4673,MALE,0,3,3,3.0,3.0,2.0,3.0,2.0,OPEN,CAP
4674,MALE,0,3,3,2.0,3.0,2.0,2.0,3.0,OPEN,CAP
4675,MALE,0,3,3,3.0,3.0,3.0,3.0,3.0,OPEN,CAP
4676,MALE,0,3,3,2.0,3.0,3.0,3.0,3.0,OPEN,CAP
4677,MALE,0,3,3,2.0,2.0,2.0,2.0,3.0,OPEN,CAP
4678,MALE,0,3,3,2.0,2.0,3.0,2.0,3.0,OPEN,CAP
4679,MALE,0,3,3,2.0,3.0,3.0,2.0,3.0,OPEN,CAP
4680,MALE,0,3,3,2.0,3.0,3.0,3.0,3.0,OPEN,CAP
4681,MALE,0,3,3,2.0,3.0,3.0,3.0,3.0,OPEN,CAP
4682,MALE,0,3,3,3.0,3.0,2.0,2.0,3.0,OPEN,CAP
4683,MALE,0,3,3,2.0,2.0,2.0,3.0,2.0,OPEN,CAP
4684,MALE,0,3,3,2.0,2.0,2.0,2.0,3.0,OPEN,CAP
4685,MALE,0,3,3,3.0,2.0,2.0,3.0,3.0,OPEN,CAP
4686,MALE,0,3,3,3.0,3.0,2.0,2.0,3.0,OPEN,CAP
4687,MALE,0,3,3,2.0,2.0,2.0,3.0,2.0,OPEN,CAP
4688,MALE,0,3,3,2.0,2.0,3.0,2.0,2.0,OPEN,CAP
4689,MALE,0,3,3,2.0,2.0,2.0,3.0,3.0,OPEN,CAP
4690,MALE,0,3,3,2.0,3.0,2.0,3.0,3.0,OPEN,CAP
4691,MALE,0,3,3,3.0,2.0,2.0,2.0,3.0,OPEN,CAP
4692,MALE,0,3,3,2.0,2.0,2.0,3.0,2.0,OPEN,CAP
4693,MALE,0,3,3,3.0,2.0,2.0,2.0,3.0,OPEN,CAP
4694,MALE,0,3,3,3.0,3.0,2.0,2.0,3.0,OPEN,CAP
4695,MALE,0,3,3,3.0,3.0,2.0,3.0,2.0,OPEN,CAP
4696,MALE,0,3,3,3.0,3.0,2.0,3.0,3.0,OPEN,CAP
4697,MALE,0,3,3,2.0,2.0,2.0,2.0,2.0,OPEN,CAP
4698,MALE,0,3,3,3.0,3.0,3.0,2.0,2.0,OPEN,CAP
4699,MALE,0,3,3,2.0,3.0,2.0,3.0,2.0,OPEN,CAP
4700,MALE,0,3,3,3.0,3.0,3.0,2.0,2.0,OPEN,CAP
4701,MALE,0,3,3,3.0,2.0,3.0,3.0,2.0,OPEN,CAP
4702,MALE,0,3,3,2.0,2.0,3.0,2.0,3.0,OPEN,CAP
4703,MALE,0,3,3,3.0,2.0,3.0,2.0,3.0,OPEN,CAP
4704,MALE,0,3,3,3.0,3.0,2.0,2.0,3.0,OPEN,CAP
4705,MALE,0,3,3,3.0,2.0,2.0,3.0,3.0,OPEN,CAP
4706,MALE,0,3,3,3.0,2.0,2.0,3.0,3.0,OPEN,CAP
4707,MALE,0,3,3,3.0,3.0,3.0,2.0,2.0,OPEN,CAP
4708,MALE,0,3,3,3.0,3.0,2.0,2.0,3.0,OPEN,CAP
4709,MALE,0,3,3,3.0,2.0,3.0,2.0,2.0,OPEN,CAP
4710,MALE,0,3,3,2.0,2.0,3.0,2.0,3.0,OPEN,CAP
4711,MALE,0,3,3,2.0,3.0,3.0,2.0,3.0,OPEN,CAP
4712,MALE,0,3,3,3.0,3.0,2.0,2.0,3.0,OPEN,CAP
4713,MALE,0,3,3,2.0,3.0,2.0,2.0,3.0,OPEN,CAP
4714,MALE,0,3,3,3.0,2.0,2.0,3.0,2.0,OPEN,CAP
4715,MALE,0,3,3,2.0,3.0,3.0,2.0,2.0,OPEN,CAP
4716,MALE,0,3,3,2.0,2.0,2.0,3.0,2.0,OPEN,CAP
4717,MALE,0,3,3,2.0,3.0,3.0,3.0,2.0,OPEN,CAP
4718,MALE,0,3,3,2.0,3.0,3.0,3.0,3.0,OPEN,CAP
4719,MALE,0,3,3,3.0,2.0,3.0,2.0,2.0,OPEN,CAP
4720,MALE,0,3,3,2.0,3.0,2.0,2.0,3.0,OPEN,CAP
4721,MALE,0,3,3,3.0,3.0,2.0,2.0,3.0,OPEN,CAP
4722,MALE,0,3,3,2.0,2.0,2.0,2.0,3.0,OPEN,CAP
4723,MALE,0,3,3,3.0,3.0,2.0,2.0,2.0,OPEN,CAP
4724,MALE,0,3,3,3.0,3.0,2.0,3.0,3.0,OPEN,CAP
4725,MALE,0,3,3,3.0,2.0,2.0,2.0,3.0,OPEN,CAP
4726,MALE,0,3,3,3.0,2.0,3.0,2.0,2.0,OPEN,CAP
4727,MALE,0,3,3,3.0,3.0,3.0,2.0,2.0,OPEN,CAP
4728,MALE,0,3,3,3.0,3.0,2.0,2.0,2.0,OPEN,CAP
4729,MALE,0,3,3,3.0,2.0,2.0,3.0,3.0,OPEN,CAP
4730,MALE,0,3,3,3.0,2.0,3.0,3.0,2.0,OPEN,CAP
4731,MALE,0,3,3,3.0,3.0,3.0,2.0,2.0,OPEN,CAP
4732,MALE,0,3,3,3.0,3.0,3.0,3.0,2.0,OPEN,CAP
4733,MALE,0,3,3,3.0,2.0,2.0,3.0,2.0,OPEN,CAP
4734,MALE,0,3,3,3.0,2.0,2.0,3.0,3.0,OPEN,CAP
4735,MALE,0,3,3,3.0,2.0,3.0,2.0,3.0,OPEN,CAP
4736,MALE,0,3,3,2.0,2.0,2.0,2.0,2.0,OPEN,CAP
4737,MALE,0,3,3,2.0,2.0,3.0,2.0,3.0,OPEN,CAP
